,Issue_ID__c,Resource ID,Resource URL,Reason,Invalid URL label,Invalid URL
611,Resource_URL::::3612::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3612,https://nanohub.org/resources/3612,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
612,Resource_URL::::3612::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3612,https://nanohub.org/resources/3612,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
613,Resource_URL::::3617::::http://ieeexplore.ieee.org/search/wrapper.jsp?arnumber=1267608::::[1],3617,https://nanohub.org/resources/3617,Invalid URL,[1],http://ieeexplore.ieee.org/search/wrapper.jsp?arnumber=1267608
614,Resource_URL::::3617::::http://www.americanscientist.org/template/AssetDetail/assetid/48548:::: [2],3617,https://nanohub.org/resources/3617,Invalid URL, [2],http://www.americanscientist.org/template/AssetDetail/assetid/48548
615,Resource_URL::::3617::::http://care.cs.umd.edu:8080/hpcs/resources/existing-codes-papers/vol58no1p35_41.pdf/view::::[3],3617,https://nanohub.org/resources/3617,Invalid URL,[3],http://care.cs.umd.edu:8080/hpcs/resources/existing-codes-papers/vol58no1p35_41.pdf/view
616,Resource_URL::::3617::::http://ieeexplore.ieee.org/search/wrapper.jsp?arnumber=4052530::::[4],3617,https://nanohub.org/resources/3617,Invalid URL,[4],http://ieeexplore.ieee.org/search/wrapper.jsp?arnumber=4052530
617,Resource_URL::::3617::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3617,https://nanohub.org/resources/3617,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
618,Resource_URL::::3618::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3618,https://nanohub.org/resources/3618,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
619,Resource_URL::::3618::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3618,https://nanohub.org/resources/3618,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
620,Resource_URL::::3623::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3623,https://nanohub.org/resources/3623,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
621,Resource_URL::::3623::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3623,https://nanohub.org/resources/3623,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
622,Resource_URL::::3628::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3628,https://nanohub.org/resources/3628,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
623,Resource_URL::::3628::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3628,https://nanohub.org/resources/3628,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
624,Resource_URL::::3633::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3633,https://nanohub.org/resources/3633,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
625,Resource_URL::::3633::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3633,https://nanohub.org/resources/3633,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
626,Resource_URL::::3638::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3638,https://nanohub.org/resources/3638,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
627,Resource_URL::::3638::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3638,https://nanohub.org/resources/3638,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
628,Resource_URL::::3661::::http://www.brukeroptics.com/::::Bruker Optics,3661,https://nanohub.org/resources/3661,Invalid URL,Bruker Optics,http://www.brukeroptics.com/
629,"Resource_URL::::3661::::http://www.bioanalytical.com/::::Bioanalytical Systems, Inc.",3661,https://nanohub.org/resources/3661,Invalid URL,"Bioanalytical Systems, Inc.",http://www.bioanalytical.com/
630,Resource_URL::::3670::::http://www.brukeroptics.com/::::Bruker Optics,3670,https://nanohub.org/resources/3670,Invalid URL,Bruker Optics,http://www.brukeroptics.com/
631,"Resource_URL::::3670::::http://www.bioanalytical.com/::::Bioanalytical Systems, Inc.",3670,https://nanohub.org/resources/3670,Invalid URL,"Bioanalytical Systems, Inc.",http://www.bioanalytical.com/
632,Resource_URL::::3676::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,3676,https://nanohub.org/resources/3676,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
633,Resource_URL::::3676::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,3676,https://nanohub.org/resources/3676,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
634,Resource_URL::::3677::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,3677,https://nanohub.org/resources/3677,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
635,Resource_URL::::3677::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,3677,https://nanohub.org/resources/3677,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
636,Resource_URL::::3678::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,3678,https://nanohub.org/resources/3678,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
637,Resource_URL::::3678::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,3678,https://nanohub.org/resources/3678,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
638,Resource_URL::::3679::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,3679,https://nanohub.org/resources/3679,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
639,Resource_URL::::3679::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,3679,https://nanohub.org/resources/3679,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
640,Resource_URL::::3690::::http://physics.asu.edu/shumway/codes/pi.html::::pi: Open-Source Path Integral QMC,3690,https://nanohub.org/resources/3690,Invalid URL,pi: Open-Source Path Integral QMC,http://physics.asu.edu/shumway/codes/pi.html
641,Resource_URL::::3690::::https://wiki.asu.edu/pimc/index.php/Main_Page::::PIMC documention and disscusion on ASUWiki,3690,https://nanohub.org/resources/3690,Invalid URL,PIMC documention and disscusion on ASUWiki,https://wiki.asu.edu/pimc/index.php/Main_Page
642,Resource_URL::::3692::::http://linux.tagancha.org/software/ria/:::: DITTO Home,3692,https://nanohub.org/resources/3692,Invalid URL, DITTO Home,http://linux.tagancha.org/software/ria/
643,Resource_URL::::3701::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3701,https://nanohub.org/resources/3701,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
644,Resource_URL::::3701::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3701,https://nanohub.org/resources/3701,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
645,Resource_URL::::3706::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3706,https://nanohub.org/resources/3706,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
646,Resource_URL::::3706::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3706,https://nanohub.org/resources/3706,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
647,Resource_URL::::3707::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3707,https://nanohub.org/resources/3707,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
648,Resource_URL::::3707::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3707,https://nanohub.org/resources/3707,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
649,Resource_URL::::3716::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3716,https://nanohub.org/resources/3716,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
650,Resource_URL::::3716::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3716,https://nanohub.org/resources/3716,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
651,Resource_URL::::3721::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3721,https://nanohub.org/resources/3721,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
652,Resource_URL::::3721::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3721,https://nanohub.org/resources/3721,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
653,Resource_URL::::3726::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3726,https://nanohub.org/resources/3726,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
654,Resource_URL::::3726::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3726,https://nanohub.org/resources/3726,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
655,Resource_URL::::3731::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3731,https://nanohub.org/resources/3731,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
656,Resource_URL::::3731::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3731,https://nanohub.org/resources/3731,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
657,Resource_URL::::3734::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3734,https://nanohub.org/resources/3734,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
658,Resource_URL::::3734::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3734,https://nanohub.org/resources/3734,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
659,Resource_URL::::3737::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3737,https://nanohub.org/resources/3737,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
660,Resource_URL::::3737::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3737,https://nanohub.org/resources/3737,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
661,Resource_URL::::3771::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3771,https://nanohub.org/resources/3771,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
662,Resource_URL::::3771::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3771,https://nanohub.org/resources/3771,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
663,Resource_URL::::3779::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,3779,https://nanohub.org/resources/3779,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
664,Resource_URL::::3779::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,3779,https://nanohub.org/resources/3779,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
665,Resource_URL::::3789::::http://www.brukeroptics.com/::::Bruker Optics,3789,https://nanohub.org/resources/3789,Invalid URL,Bruker Optics,http://www.brukeroptics.com/
666,"Resource_URL::::3789::::http://www.bioanalytical.com/::::Bioanalytical Systems, Inc.",3789,https://nanohub.org/resources/3789,Invalid URL,"Bioanalytical Systems, Inc.",http://www.bioanalytical.com/
667,Resource_URL::::3795::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,3795,https://nanohub.org/resources/3795,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
668,Resource_URL::::3795::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,3795,https://nanohub.org/resources/3795,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
669,Resource_URL::::3817::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,3817,https://nanohub.org/resources/3817,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
670,Resource_URL::::3817::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,3817,https://nanohub.org/resources/3817,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
671,Resource_URL::::3821::::http://www.springerlink.com/content/j851313780347748/?p=d8bc642b851646d9a559ae0c88f57df4&pi=2::::Published Article,3821,https://nanohub.org/resources/3821,Invalid URL,Published Article,http://www.springerlink.com/content/j851313780347748/?p=d8bc642b851646d9a559ae0c88f57df4&pi=2
672,Resource_URL::::3827::::http://scitation.aip.org/vsearch/servlet/VerityServlet?KEY=APPLAB&smode=results&maxdisp=10&possible1=klimeck&possible1zone=article&fromyear=1893&frommonth=Jan&toyear=2007&tomonth=Dec&OUTLOG=NO&viewabs=APPLAB&key=DISPLAY&docID=1&page=0&chapter=0::::Applied Physics Letters,3827,https://nanohub.org/resources/3827,Invalid URL,Applied Physics Letters,http://scitation.aip.org/vsearch/servlet/VerityServlet?KEY=APPLAB&smode=results&maxdisp=10&possible1=klimeck&possible1zone=article&fromyear=1893&frommonth=Jan&toyear=2007&tomonth=Dec&OUTLOG=NO&viewabs=APPLAB&key=DISPLAY&docID=1&page=0&chapter=0
673,Resource_URL::::3829::::http://scitation.aip.org/getabs/servlet/GetabsServlet?prog=normal&id=PRLTAO000099000003036403000001&idtype=cvips&gifs=yes::::PRL,3829,https://nanohub.org/resources/3829,Invalid URL,PRL,http://scitation.aip.org/getabs/servlet/GetabsServlet?prog=normal&id=PRLTAO000099000003036403000001&idtype=cvips&gifs=yes
674,Resource_URL::::3934::::http://www.nanohub.org/contribute/::::Contribute your content,3934,https://nanohub.org/resources/3934,Invalid URL,Contribute your content,http://www.nanohub.org/contribute/
675,Resource_URL::::3934::::http://www.nanohub.org/site/resources/2006/10/01904/oxidation.pdf::::supplemental document,3934,https://nanohub.org/resources/3934,Invalid URL,supplemental document,http://www.nanohub.org/site/resources/2006/10/01904/oxidation.pdf
676,Resource_URL::::3934::::http://www.nanohub.org/site/resources/2006/10/01905/oxidationflux.pdf::::supplemental document,3934,https://nanohub.org/resources/3934,Invalid URL,supplemental document,http://www.nanohub.org/site/resources/2006/10/01905/oxidationflux.pdf
677,Resource_URL::::3934::::http://www.nanohub.org/site/resources/2007/05/02659/adoc.pdf::::Reference Manual,3934,https://nanohub.org/resources/3934,Invalid URL,Reference Manual,http://www.nanohub.org/site/resources/2007/05/02659/adoc.pdf
678,Resource_URL::::3934::::http://www.nanohub.org/site/resources/2007/05/02660/adept_heterostruct_tutorial.pdf::::ADEPT Heterostructure Tutorial,3934,https://nanohub.org/resources/3934,Invalid URL,ADEPT Heterostructure Tutorial,http://www.nanohub.org/site/resources/2007/05/02660/adept_heterostruct_tutorial.pdf
679,Resource_URL::::3935::::<br::::,3935,https://nanohub.org/resources/3935,Invalid URL,,<br
680,Resource_URL::::3963::::http://courses.ece.uiuc.edu/ece398/jc/::::ECE 398,3963,https://nanohub.org/resources/3963,Invalid URL,ECE 398,http://courses.ece.uiuc.edu/ece398/jc/
681,Resource_URL::::3944::::http://freescience.info ::::http://freescience.info,3944,https://nanohub.org/resources/3944,Invalid URL,http://freescience.info,http://freescience.info 
682,Resource_URL::::3965::::contribute/content/::::start uploading your contribution,3965,https://nanohub.org/resources/3965,Invalid URL,start uploading your contribution,contribute/content/
683,Resource_URL::::3965::::contribute/donations::::donation,3965,https://nanohub.org/resources/3965,Invalid URL,donation,contribute/donations
684,Resource_URL::::17665::::http://emerald.ucsd.edu/research/Nanomushrooms.html::::Prof. Fainman (UCSD),17665,https://nanohub.org/resources/17665,Invalid URL,Prof. Fainman (UCSD),http://emerald.ucsd.edu/research/Nanomushrooms.html
685,Resource_URL::::17665::::ftp://ftp.astro.princeton.edu/draine/papers/pdf/JOSA_A11_1491.pdf::::pdf,17665,https://nanohub.org/resources/17665,Invalid URL,pdf,ftp://ftp.astro.princeton.edu/draine/papers/pdf/JOSA_A11_1491.pdf
686,Resource_URL::::17665::::http://smartech.gatech.edu/bitstream/handle/1853/28207/jain_prashant_k_200805_phd.pdf::::pdf,17665,https://nanohub.org/resources/17665,Invalid URL,pdf,http://smartech.gatech.edu/bitstream/handle/1853/28207/jain_prashant_k_200805_phd.pdf
687,"Resource_URL::::3985::::http://www.afrl.af.mil/US::::,
NASA,
Intel Corp.,
and Nanoconduction, Inc.
is greatly appreciated.",3985,https://nanohub.org/resources/3985,Invalid URL,",
NASA,
Intel Corp.,
and Nanoconduction, Inc.
is greatly appreciated.",http://www.afrl.af.mil/US
688,"Resource_URL::::3985::::http://www.nanoconduction.com::::Nanoconduction, Inc.",3985,https://nanohub.org/resources/3985,Invalid URL,"Nanoconduction, Inc.",http://www.nanoconduction.com
689,Resource_URL::::3985::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,3985,https://nanohub.org/resources/3985,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
690,Resource_URL::::3985::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,3985,https://nanohub.org/resources/3985,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
691,Resource_URL::::3991::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,3991,https://nanohub.org/resources/3991,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
692,Resource_URL::::3991::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,3991,https://nanohub.org/resources/3991,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
693,Resource_URL::::3996::::http://www.physics.purdue.edu/colloq/::::Department of Physics: General Colloquium,3996,https://nanohub.org/resources/3996,Invalid URL,Department of Physics: General Colloquium,http://www.physics.purdue.edu/colloq/
694,Resource_URL::::4033::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::The Birk  Nanotechnology Center,4033,https://nanohub.org/resources/4033,Invalid URL,The Birk  Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
695,Resource_URL::::4033::::http://discoverypark.purdue.edu/wps/portal/Bioscience::::The Bindley Bioscience Center,4033,https://nanohub.org/resources/4033,Invalid URL,The Bindley Bioscience Center,http://discoverypark.purdue.edu/wps/portal/Bioscience
696,Resource_URL::::4033::::http://www.inac.purdue.edu::::The NASA Institute for Nanoelectronics and Computing,4033,https://nanohub.org/resources/4033,Invalid URL,The NASA Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu
697,Resource_URL::::4033::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,4033,https://nanohub.org/resources/4033,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
698,Resource_URL::::4181::::http://ncn.purdue.edu::::Network for Computational Nanotechnology,4181,https://nanohub.org/resources/4181,Invalid URL,Network for Computational Nanotechnology,http://ncn.purdue.edu
699,Resource_URL::::4181::::http://www.cnst.uiuc.edu/sccne-uiuc.htm::::SCCNE-UIUC,4181,https://nanohub.org/resources/4181,Invalid URL,SCCNE-UIUC,http://www.cnst.uiuc.edu/sccne-uiuc.htm
700,Resource_URL::::4181::::http://www.ccm.uiuc.edu/::::Center for Cellular Mechanics (CCM),4181,https://nanohub.org/resources/4181,Invalid URL,Center for Cellular Mechanics (CCM),http://www.ccm.uiuc.edu/
701,Resource_URL::::4131::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::The Birk  Nanotechnology Center,4131,https://nanohub.org/resources/4131,Invalid URL,The Birk  Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
702,Resource_URL::::4131::::http://discoverypark.purdue.edu/wps/portal/Bioscience::::The Bindley Bioscience Center,4131,https://nanohub.org/resources/4131,Invalid URL,The Bindley Bioscience Center,http://discoverypark.purdue.edu/wps/portal/Bioscience
703,Resource_URL::::4131::::http://www.inac.purdue.edu::::The NASA Institute for Nanoelectronics and Computing,4131,https://nanohub.org/resources/4131,Invalid URL,The NASA Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu
704,Resource_URL::::4131::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,4131,https://nanohub.org/resources/4131,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
705,Resource_URL::::4143::::http://www.ncn.purdue.edu/about/slc/::::Northwestern University NCN Student Leadership Council,4143,https://nanohub.org/resources/4143,Invalid URL,Northwestern University NCN Student Leadership Council,http://www.ncn.purdue.edu/about/slc/
706,Resource_URL::::4171::::http://ncn.purdue.edu::::Network for Computational Nanotechnology,4171,https://nanohub.org/resources/4171,Invalid URL,Network for Computational Nanotechnology,http://ncn.purdue.edu
707,Resource_URL::::4171::::http://www.cnst.uiuc.edu/sccne-uiuc.htm::::SCCNE-UIUC,4171,https://nanohub.org/resources/4171,Invalid URL,SCCNE-UIUC,http://www.cnst.uiuc.edu/sccne-uiuc.htm
708,Resource_URL::::4171::::http://www.ccm.uiuc.edu/::::Center for Cellular Mechanics (CCM),4171,https://nanohub.org/resources/4171,Invalid URL,Center for Cellular Mechanics (CCM),http://www.ccm.uiuc.edu/
709,Resource_URL::::4176::::http://ncn.purdue.edu::::Network for Computational Nanotechnology,4176,https://nanohub.org/resources/4176,Invalid URL,Network for Computational Nanotechnology,http://ncn.purdue.edu
710,Resource_URL::::4176::::http://www.cnst.uiuc.edu/sccne-uiuc.htm::::SCCNE-UIUC,4176,https://nanohub.org/resources/4176,Invalid URL,SCCNE-UIUC,http://www.cnst.uiuc.edu/sccne-uiuc.htm
711,Resource_URL::::4176::::http://www.ccm.uiuc.edu/::::Center for Cellular Mechanics (CCM),4176,https://nanohub.org/resources/4176,Invalid URL,Center for Cellular Mechanics (CCM),http://www.ccm.uiuc.edu/
712,Resource_URL::::4206::::http://www.nsec.northwestern.edu/::::NU-Nanoscale Science & Engineering Center,4206,https://nanohub.org/resources/4206,Invalid URL,NU-Nanoscale Science & Engineering Center,http://www.nsec.northwestern.edu/
713,Resource_URL::::4216::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,4216,https://nanohub.org/resources/4216,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
714,Resource_URL::::4216::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,4216,https://nanohub.org/resources/4216,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
715,Resource_URL::::4255::::http://online.physics.uiuc.edu/courses/phys498bio/spring08/::::Course Website,4255,https://nanohub.org/resources/4255,Invalid URL,Course Website,http://online.physics.uiuc.edu/courses/phys498bio/spring08/
716,Resource_URL::::4628::::http://www1.bbiq.jp/zzzfelis/Facio.html::::http://www1.bbiq.jp/zzzfelis/Facio.html,4628,https://nanohub.org/resources/4628,Invalid URL,http://www1.bbiq.jp/zzzfelis/Facio.html,http://www1.bbiq.jp/zzzfelis/Facio.html
717,"Resource_URL::::4628::::http://www.sccj.net/publications/JCCJ/v7n1/H1920/abst.html::::Vol. 7, No. 1 pp. 33-53 (2008)",4628,https://nanohub.org/resources/4628,Invalid URL,"Vol. 7, No. 1 pp. 33-53 (2008)",http://www.sccj.net/publications/JCCJ/v7n1/H1920/abst.html
718,Resource_URL::::4395::::http://www.cni.org/tfms/2008a.spring/::::Spring 2008 Task Force Meeting,4395,https://nanohub.org/resources/4395,Invalid URL,Spring 2008 Task Force Meeting,http://www.cni.org/tfms/2008a.spring/
719,Resource_URL::::4398::::http://www.physics.purdue.edu/colloq/::::Department of Physics: General Colloquium,4398,https://nanohub.org/resources/4398,Invalid URL,Department of Physics: General Colloquium,http://www.physics.purdue.edu/colloq/
720,Resource_URL::::4399::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::The Birk  Nanotechnology Center,4399,https://nanohub.org/resources/4399,Invalid URL,The Birk  Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
721,Resource_URL::::4399::::http://discoverypark.purdue.edu/wps/portal/Bioscience::::The Bindley Bioscience Center,4399,https://nanohub.org/resources/4399,Invalid URL,The Bindley Bioscience Center,http://discoverypark.purdue.edu/wps/portal/Bioscience
722,Resource_URL::::4399::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,4399,https://nanohub.org/resources/4399,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
723,Resource_URL::::4401::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::The Birk  Nanotechnology Center,4401,https://nanohub.org/resources/4401,Invalid URL,The Birk  Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
724,Resource_URL::::4401::::http://discoverypark.purdue.edu/wps/portal/Bioscience::::The Bindley Bioscience Center,4401,https://nanohub.org/resources/4401,Invalid URL,The Bindley Bioscience Center,http://discoverypark.purdue.edu/wps/portal/Bioscience
725,Resource_URL::::4401::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,4401,https://nanohub.org/resources/4401,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
726,Resource_URL::::4492::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::The Birk  Nanotechnology Center,4492,https://nanohub.org/resources/4492,Invalid URL,The Birk  Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
727,Resource_URL::::4492::::http://discoverypark.purdue.edu/wps/portal/Bioscience::::The Bindley Bioscience Center,4492,https://nanohub.org/resources/4492,Invalid URL,The Bindley Bioscience Center,http://discoverypark.purdue.edu/wps/portal/Bioscience
728,Resource_URL::::4492::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,4492,https://nanohub.org/resources/4492,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
729,Resource_URL::::4705::::http://www.purdue.edu/discoverypark/Nanotechnology/nanoatpurdue.php::::The Impact of the Investment in Nano at Purdue University: Peer-reviewed Publications as a Metric,4705,https://nanohub.org/resources/4705,Invalid URL,The Impact of the Investment in Nano at Purdue University: Peer-reviewed Publications as a Metric,http://www.purdue.edu/discoverypark/Nanotechnology/nanoatpurdue.php
730,Resource_URL::::4705::::http://www.purdue.edu/dp/Nanotechnology/articlesawards.php::::2007 SCI Publications with BNC as an author\'s affiliation,4705,https://nanohub.org/resources/4705,Invalid URL,2007 SCI Publications with BNC as an author\'s affiliation,http://www.purdue.edu/dp/Nanotechnology/articlesawards.php
